0Time,id(m:dff:n21:mn1:1),id(m:dff:n21:mn2:1),id(m:dff:n21:mp1:1),id(m:dff:n21:mp2:1),id(m:dff:n22:mn1:1),id(m:dff:n22:mn2:1),id(m:dff:n22:mp1:1),id(m:dff:n22:mp2:1),id(m:dff:n31:mn1:1),id(m:dff:n31:mn2:1),id(m:dff:n31:mn3:1),id(m:dff:n31:mp1:1),id(m:dff:n31:mp2:1),id(m:dff:n31:mp3:1),id(m:dff:n32:mn1:1),id(m:dff:n32:mn2:1),id(m:dff:n32:mn3:1),id(m:dff:n32:mp1:1),id(m:dff:n32:mp2:1),id(m:dff:n32:mp3:1),id(m:dff:n33:mn1:1),id(m:dff:n33:mn2:1),id(m:dff:n33:mn3:1),id(m:dff:n33:mp1:1),id(m:dff:n33:mp2:1),id(m:dff:n33:mp3:1),id(m:dff:n34:mn1:1),id(m:dff:n34:mn2:1),id(m:dff:n34:mn3:1),id(m:dff:n34:mp1:1),id(m:dff:n34:mp2:1),id(m:dff:n34:mp3:1),v(clk),v(data),v(out)
2.55057320087423e-10,4.43189961638249e-07,2.32199226298777e-06,-9.55516066945870e-11,-1.35312963884352e-10,3.06114210594977e-07,2.40015948407548e-06,-1.35309266219644e-10,-1.16899101911218e-10,6.07657723823419e-10,1.60240609998276e-09,8.12783227369582e-06,-1.06646577760525e-06,-1.06501938734383e-06,-1.06210565997154e-11,3.67887508103325e-09,3.56759670450837e-09,1.36661464300863e-06,-1.14646144316153e-11,-1.56141183017336e-06,-8.05065002420049e-12,9.64660731845677e-10,4.35905540159899e-09,8.02017127469214e-06,-6.09155451337863e-11,-3.71578369171653e-06,-4.92798592952043e-11,3.56310557786812e-09,4.54263041605130e-06,3.00693938755330e-06,-2.18670244007288e-06,-3.04669349974012e-11,-2.45525434863018e-11,0.00000000000000e+00,0.00000000000000e+00,-1.60313120428865e-03
3.51338113100655e-10,8.41624385481774e-07,1.82559299305435e-07,-1.27413264375048e-10,-1.49349626244361e-10,8.67108494434709e-07,7.67182192460857e-08,-1.49333289603328e-10,-1.44837523641040e-10,6.23656907825299e-10,1.03904528639134e-09,5.97470962967330e-06,-2.96793663018003e-07,-2.96642096028183e-07,-2.88618363525855e-12,3.48887317391896e-09,3.39306829983491e-09,5.13053721378967e-07,-5.12316121799614e-12,-6.10991077605776e-07,-4.36001904289074e-12,1.03347198554592e-09,3.01627405571900e-09,5.89109911728783e-06,-1.73782011334770e-11,-1.50515126959308e-06,-1.61757434602293e-11,3.94166219407395e-09,3.51114553114047e-06,2.64205957115648e-06,-5.24843175041898e-07,-5.52918778699704e-12,-5.23271270021723e-12,0.00000000000000e+00,0.00000000000000e+00,-4.58644269243552e-04
4.86472720799856e-10,3.37858544150466e-07,4.96804826493843e-07,-1.48713192092004e-10,-1.54994753463625e-10,5.16409815904596e-07,4.39627353722563e-07,-1.54977935925192e-10,-1.54854696485294e-10,6.33290266505520e-10,1.45351483439696e-09,4.76398973202905e-06,-2.12401362690312e-08,-2.12408401956769e-08,-7.64913496505438e-14,3.42292375246908e-09,3.49466469542045e-09,6.06996848790562e-07,-1.87206208777285e-12,-2.05466414499485e-07,-1.79523972690306e-12,1.06421719315242e-09,3.99842267732426e-09,4.68833889006406e-06,-3.18834855106189e-12,-3.37867298999885e-07,-2.99287318422085e-12,3.79857282732516e-09,3.16906774772298e-06,1.91971152975058e-06,-3.21962000288028e-08,-2.12706004063992e-13,-9.00928179829179e-14,0.00000000000000e+00,0.00000000000000e+00,3.67789755113396e-05
7.31711383041978e-10,3.72882620263750e-07,3.41933394799863e-07,-1.55214625399213e-10,-1.55110653936621e-10,4.89370476390482e-07,3.73195384322187e-07,-1.55116590006889e-10,-1.55272948089118e-10,6.35974846851879e-10,1.09937595207886e-09,4.21969903821653e-06,-4.73110968564760e-09,-4.72862197612894e-09,-1.58030001754113e-13,3.42581208368318e-09,3.39213371846800e-09,5.11796513280006e-07,-2.82526975461980e-13,-2.68930818432668e-08,-2.82884227673167e-13,1.09281718842935e-09,3.15902533309219e-09,4.15471091301439e-06,-3.87706873619407e-14,-1.80556081353587e-09,-1.37937487771465e-13,4.02315490262896e-09,2.90019401488355e-06,1.76506792237859e-06,-7.83861978274349e-09,-1.31726079260536e-14,-1.29756050502635e-13,0.00000000000000e+00,0.00000000000000e+00,-6.00961958844709e-05
1.17562111239100e-09,3.57890138925712e-07,3.19458774512021e-07,-1.55666336356504e-10,-1.55540526402983e-10,4.69594470924954e-07,3.49071008716473e-07,-1.55534799908276e-10,-1.55564254080977e-10,6.39026244634247e-10,1.41697945748258e-09,3.93953091287735e-06,-6.24211654039773e-09,-6.23979555146491e-09,-1.71124927733385e-13,3.41947377724030e-09,3.48227088012624e-09,4.72686206351019e-07,-2.79336405169731e-13,-2.65732801466160e-08,-2.79730440478615e-13,1.10401009232201e-09,3.91222879633741e-09,3.87319501844579e-06,-1.54726242300293e-13,-1.09695366224786e-08,-2.52559072133411e-13,3.81387463550388e-09,2.78340512688845e-06,1.65215715880575e-06,-2.79227169791178e-09,-1.09528295722944e-13,-2.25151354458847e-13,0.00000000000000e+00,0.00000000000000e+00,6.26870716133807e-05
1.96285573168036e-09,3.48234793790345e-07,3.09540853735320e-07,-1.54959824111960e-10,-1.55091128396376e-10,4.57352108094350e-07,3.37969810887451e-07,-1.55096700029048e-10,-1.55201177671406e-10,6.41888724177238e-10,1.11193798873730e-09,3.79447380102611e-06,-5.58128897353846e-09,-5.57876967894894e-09,-1.66787987624558e-13,3.42654606018659e-09,3.39648136730114e-09,4.62822469370568e-07,-1.79883230294131e-13,-1.55511078148547e-08,-1.79894433581379e-13,1.14108105945908e-09,3.19110324238711e-09,3.73444366274291e-06,-1.50058876255570e-13,-1.05353344186536e-08,-2.51432212634521e-13,4.01945212698818e-09,2.70712451851955e-06,1.60481389838532e-06,-4.46178334462580e-09,-4.35645021348011e-14,-1.61543210003003e-13,0.00000000000000e+00,0.00000000000000e+00,-6.20084460937059e-05
3.49960616206695e-09,3.43822409080854e-07,3.04182585128794e-07,-1.55712519593267e-10,-1.55538272488322e-10,4.52114132304689e-07,3.31515669309412e-07,-1.55532507553677e-10,-1.55576370585017e-10,6.49875259976147e-10,1.40375051809861e-09,3.71824228775682e-06,-6.18343499012870e-09,-6.18111721158406e-09,-1.70264722103880e-13,3.42085462742438e-09,3.47994086442272e-09,4.47626315369447e-07,-2.43664941588266e-13,-2.26123122490462e-08,-2.44106732383521e-13,1.20242181627911e-09,3.88251117221206e-09,3.65453612775123e-06,-1.75529538027590e-13,-1.32780524749532e-08,-2.73014127995115e-13,3.81586837480327e-09,2.68058837423388e-06,1.56921193962046e-06,-3.52348452846481e-09,-1.16080879159110e-13,-2.30637619174240e-13,0.00000000000000e+00,0.00000000000000e+00,6.27384289652207e-05
5.00000000000000e-09,3.38696346275488e-07,2.99499626621148e-07,-1.54952128003971e-10,-1.55096003395945e-10,4.45464860081490e-07,3.26417068360033e-07,-1.55101524670751e-10,-1.55197466427241e-10,6.56872589403219e-10,1.11205854770650e-09,3.64689970725775e-06,-5.42410752435312e-09,-5.42158985085383e-09,-1.64716068797524e-13,3.42836025807523e-09,3.39780593766544e-09,4.46172284682050e-07,-1.60165319441998e-13,-1.33674028299891e-08,-1.60179241267027e-13,1.27310954290412e-09,3.19543174069184e-09,3.58863661580432e-06,-1.54604155341396e-13,-1.10327318452835e-08,-2.54961911540492e-13,4.01803012028560e-09,2.63788205526099e-06,1.54939324117835e-06,-4.22975795391747e-09,-4.56640868147014e-14,-1.63264984910220e-13,0.00000000000000e+00,0.00000000000000e+00,-6.18157294376611e-05
5.01000000000000e-09,1.40130048221445e-06,3.18591911181054e-06,-1.42769350830079e-10,-1.06595003819498e-10,7.95003656891834e-07,2.68717623567476e-06,-1.06649770687044e-10,-1.48290188554260e-10,2.36486079135782e-10,4.63976070436554e-08,7.57732556944316e-06,-2.83651131073753e-06,-2.58928489920285e-06,-3.48019248803322e-11,1.53416983623152e-09,1.12126157292816e-07,7.32068358235525e-06,-4.26746245217974e-11,-3.96380254746076e-06,-5.72553281040103e-11,1.78459979092920e-09,3.38079458952531e-09,1.65223608247062e-06,-3.37109958031568e-12,-6.23537488884877e-07,-6.02970304871498e-12,3.60040902312992e-09,1.40268222798817e-06,4.81804751385216e-06,-3.38536188841454e-07,-1.77716913436134e-12,-3.17987634400018e-12,9.99999999999976e-02,0.00000000000000e+00,2.06324030525937e-03
5.03000000000000e-09,3.70568881934576e-06,6.64984642578639e-06,-1.17885046822157e-10,-5.73396066987097e-11,2.37033667128157e-06,4.90866904764548e-06,-5.74215484507873e-11,-1.41234104324197e-10,4.19928134606803e-11,7.35758342128299e-06,3.68629537863581e-05,-7.51390301012684e-06,-5.25803394846175e-06,-1.47918856071681e-10,1.61476914801376e-09,1.18084041263747e-05,4.33978143591048e-05,-1.42161601466883e-10,-8.60418408386960e-06,-2.89658102175599e-10,3.27112345761447e-09,3.57080889877410e-09,1.61534332445311e-07,-4.51426724328899e-12,-2.06094789658466e-06,-2.32050180050364e-11,3.29027235882820e-09,4.67574665187724e-06,8.29761822712998e-06,-6.95219850387106e-07,-1.31445223211049e-12,-6.78591031996527e-12,3.00000000000001e-01,0.00000000000000e+00,4.29677622335095e-03
5.07000000000000e-09,1.24363235618131e-06,6.76461602653299e-07,-9.36064411329955e-11,-8.09118757409553e-11,1.15719232757777e-07,1.46095705906930e-06,-8.10356279544504e-11,-1.54685405458989e-10,1.99163289113874e-11,5.88467761512340e-05,9.10334971527185e-05,-4.96153837637459e-06,-5.58737245727240e-07,-7.51438171470010e-11,4.50141126481426e-05,1.52331671516143e-04,1.59404656683254e-04,-4.13692676046354e-10,-2.34414484926214e-06,-4.76439581420228e-10,4.53642442174381e-09,3.56096280855127e-09,8.17505828447075e-08,-5.70093604580203e-12,-3.84842354034669e-06,-5.21091381323490e-11,3.48615121105659e-09,7.49385648535226e-07,2.54932141616567e-06,-3.63575662407286e-08,-3.46481799632515e-14,-3.21952752096301e-13,7.00000000000000e-01,0.00000000000000e+00,-8.00608378125234e-04
5.10000000000000e-09,2.75389396073637e-06,6.59625578445458e-06,-1.22108272222397e-10,-2.13372597012474e-10,3.61425003059751e-06,7.13386702465363e-06,-2.13512261807084e-10,-1.88896033377989e-10,4.57739172898293e-11,4.99132211359418e-05,9.64396935225065e-05,-2.38337939229882e-06,-1.93517034093787e-11,-1.93278632222303e-11,1.58394835528096e-04,2.13122863075388e-04,2.32456027842101e-04,-9.64448675503664e-11,-7.01956981544189e-11,-5.47641762517272e-11,2.30900385300573e-10,3.45483263388364e-09,2.53520737950826e-08,-3.38127494716693e-10,-1.86821366687129e-06,-2.05482141982643e-11,1.09942646969537e-08,1.56975487507213e-05,3.29771745002463e-05,-1.45564387500794e-06,-2.06685055498124e-10,-1.22871622006142e-11,1.00000000000000e+00,0.00000000000000e+00,-6.37823682607064e-03
5.10530591073940e-09,3.97486269512981e-06,8.37488349601091e-06,-1.48040320338811e-10,-2.51986619850763e-10,4.18202225891390e-06,7.75460754491275e-06,-2.51938172400644e-10,-2.01310703440217e-10,1.12369968697784e-10,3.83539423958463e-05,7.65541652755688e-05,-3.63727685085034e-06,-2.78013066887550e-11,-2.78012913293129e-11,1.68353872986642e-04,2.08068520785396e-04,2.23031469758405e-04,-1.22044296719530e-10,-7.51857861599230e-11,-7.12030060448800e-11,7.16765323765260e-11,3.41302648543907e-09,1.57858430269758e-08,-3.49611323738986e-10,-4.15749367520375e-07,-3.86178156983505e-12,1.56024278476699e-08,2.01915633322637e-05,4.25763498620754e-05,-1.93625269670736e-06,-1.46130214212169e-09,-1.59919262636771e-11,1.00000000000000e+00,0.00000000000000e+00,-7.09387861990263e-03
5.11591773221819e-09,5.56500871371491e-06,9.94771653538307e-06,-2.04937821094822e-10,-3.19334833471825e-10,4.79687696037815e-06,8.10672366614444e-06,-3.18947325515241e-10,-2.32532311222228e-10,4.62016854488670e-10,2.03892627022982e-05,4.38610469701989e-05,-5.42779988183377e-06,-3.80003599222034e-11,-3.80003840237733e-11,1.82077876839612e-04,2.00357403922292e-04,2.08234596027904e-04,-1.66749806931687e-10,-8.10050661565885e-11,-1.06447195795177e-10,8.49497765350653e-12,3.33848751983963e-09,3.97252055817506e-09,-1.99412184639717e-08,-2.04507922337655e-06,-1.69167465653519e-11,2.49209768247681e-08,2.57276608975647e-05,5.44744821490407e-05,-3.02973526726742e-06,-2.82370673756832e-08,-2.38023422997968e-11,1.00000000000000e+00,0.00000000000000e+00,-7.68698229478776e-03
5.13714137517579e-09,5.54567784513160e-06,8.75886936029119e-06,-3.47369690354659e-10,-3.82196115066444e-10,4.03189786236343e-06,6.66783129257834e-06,-3.81555637866244e-10,-3.32728481407750e-10,1.75019813617947e-09,5.35277236617339e-06,1.18064658978176e-05,-6.78428158179368e-06,-4.44224187855996e-11,-4.44224027964669e-11,1.88403325513455e-04,1.93596841942811e-04,1.94037193220119e-04,-2.23601713427972e-10,-9.06942056507312e-11,-2.03020997877589e-10,1.13015730445081e-12,3.21643107542836e-09,1.06649321914276e-09,-7.16348681810561e-07,-6.01735501730529e-06,-4.11589679900330e-11,3.14001979271790e-08,2.65669899570836e-05,5.57586700325641e-05,-5.73996056297765e-06,-6.82870802429992e-07,-3.96475303662580e-11,1.00000000000000e+00,0.00000000000000e+00,-6.40393567821138e-03
5.17958866109097e-09,3.18482908198805e-06,5.34776675445874e-06,-6.55973744226691e-10,-5.07137756712205e-10,2.33424811083785e-06,3.99978421576020e-06,-5.06618023842209e-10,-5.23772375499109e-10,3.24220565722541e-09,3.21666283321287e-07,9.89750318583990e-07,-8.89980883552277e-06,-5.24450614625451e-11,-5.24450775543708e-11,1.58742982509875e-04,1.72444253036865e-04,1.75880196150940e-04,-3.55531840151497e-10,-1.08470125416246e-10,-4.60859193278818e-10,9.67917919093136e-13,3.02752144285328e-09,1.32898438431587e-09,-4.93226443041551e-06,-1.07704563310824e-05,-5.77973767104356e-11,3.18999936084104e-08,2.00611542195511e-05,4.36676118697778e-05,-9.13912358508142e-06,-4.19867333312905e-06,-5.32289012555807e-11,1.00000000000000e+00,0.00000000000000e+00,-3.81772663094676e-03
5.24768293517384e-09,1.04861746813179e-06,1.58296068584191e-06,-7.03117477268204e-10,-9.03376571887109e-10,9.58261381441601e-07,1.16491969488495e-06,-9.03151399042910e-10,-4.47533194471479e-10,3.48347559875837e-09,1.37899039887644e-07,4.48476131776097e-07,-1.31756415791779e-05,-6.26063365217062e-11,-6.26063204497291e-11,8.74501521060053e-05,1.07769832173152e-04,1.19613340351298e-04,-7.59971151200958e-10,-1.29983471904939e-10,-5.90799853549776e-10,9.66027692728672e-13,2.84718516068382e-09,1.30821724903275e-09,-8.66749905538555e-06,-1.13059086218161e-05,-5.90339303309305e-11,4.55920192162278e-08,7.54515428868604e-06,1.86077350419308e-05,-7.96430545619903e-06,-6.12229715220373e-06,-4.93136760070855e-11,1.00000000000000e+00,0.00000000000000e+00,-1.28351319500869e-03
5.36325545815770e-09,1.26581670973094e-06,2.56276572227992e-06,-3.49754570472185e-10,-8.13765209056668e-10,5.59664115248693e-07,1.66459854712175e-06,-8.14385495680411e-10,-2.31616065429510e-10,4.13918085255758e-09,1.62234759939323e-09,2.00187412942031e-07,-1.23845427511311e-05,-6.12841158517514e-11,-6.12841319251542e-11,2.07205527976210e-05,2.68148536933863e-05,3.08780985963799e-05,-7.85607690333157e-10,-1.49482108339646e-10,-3.37413828352157e-10,9.81823325481805e-13,2.71651856182921e-09,1.81566970067292e-09,-5.87181745448820e-06,-6.13761850415060e-06,-4.17038343622151e-11,1.51226989325560e-07,2.78491770431601e-07,3.29436561739861e-06,-3.03371173849515e-06,-2.90725259780430e-06,-2.39630870204923e-11,1.00000000000000e+00,0.00000000000000e+00,1.33242685422810e-03
5.48286317518686e-09,1.33585273535478e-06,2.32006758809962e-06,-1.90891649815121e-10,-3.91314672282635e-10,1.07475074998076e-06,1.73673707069969e-06,-3.91470240558698e-10,-1.67088183910907e-10,4.15528925929012e-09,1.69215860628765e-08,1.30239063541481e-07,-6.96122891741868e-06,-4.54442716690156e-11,-4.54442556693767e-11,3.73529195466953e-06,5.15304200250795e-06,5.88483119618922e-06,-3.89305885749498e-10,-1.54347226646968e-10,-1.89899055708355e-10,9.95378883195137e-13,2.68679495431741e-09,2.91444551477605e-09,-1.56884423665528e-06,-1.58031636646503e-06,-1.33185860136003e-11,1.98051000421443e-07,9.76121533359639e-08,3.38575228608061e-06,-5.65758678340087e-07,-5.62366046433550e-07,-4.98805988548128e-12,1.00000000000000e+00,0.00000000000000e+00,1.67515889080957e-03
5.64621946870197e-09,2.38823121144640e-07,4.46040888607561e-07,-1.57119390260382e-10,-2.13266241319674e-10,3.21308304627254e-07,5.94683009200831e-07,-2.13243508422896e-10,-1.57725944322551e-10,3.95842181357845e-09,1.53296438435786e-08,1.02214291840943e-07,-2.40789062055798e-06,-1.95586599460449e-11,-1.95586783937998e-11,5.43711713796369e-07,7.79921870900444e-07,8.29552730324815e-07,-2.13119926720240e-10,-1.55194614291531e-10,-1.57011095153819e-10,9.99862031238021e-13,2.68059127483459e-09,2.44098541727179e-09,-9.03530990807647e-08,-9.08119934510593e-08,-8.14570231678907e-13,1.59813073661316e-07,6.28542355008644e-08,2.61709476105542e-06,-1.20615481099068e-07,-1.20503737871181e-07,-1.08433790006854e-12,1.00000000000000e+00,0.00000000000000e+00,5.42817765222428e-04
5.90571830017624e-09,7.38545484217356e-08,1.20163150206604e-07,-1.55160909278930e-10,-1.59512631790839e-10,1.55337500105655e-07,1.41656374772297e-07,-1.59504911456843e-10,-1.56612431486682e-10,3.92387442274345e-09,1.42112729165870e-08,8.82353548040939e-08,-2.03626084520400e-07,-1.82438940966682e-12,-1.82437600442795e-12,7.69100019885633e-08,1.41145505470271e-07,1.46724277432715e-07,-1.59500660203303e-10,-1.55289636682051e-10,-1.55149255230191e-10,1.00004412485755e-12,2.67924992167518e-09,2.88233270736061e-09,-6.42767446704965e-09,-6.79003973428938e-09,-5.98369210677225e-14,1.12979272785569e-07,4.22447006776572e-08,2.44043482316423e-06,-6.47837468306284e-08,-6.48187518422481e-08,-5.81619291178131e-13,1.00000000000000e+00,0.00000000000000e+00,1.76115793661766e-04
6.38949838114027e-09,4.41570139152737e-08,7.19382336245263e-08,-1.55480838218916e-10,-1.54603263845906e-10,1.99592652199002e-08,1.19402101453799e-08,-1.54595541379655e-10,-1.56056082116793e-10,3.91220592121773e-09,2.31953706203660e-08,7.21433740831288e-08,-3.48003092200584e-08,-3.18058313502471e-13,-3.18045037502485e-13,5.07657910803042e-08,8.74172935648849e-09,7.37958013586207e-09,-1.54589387269815e-10,-1.55305018473974e-10,-1.55466862917760e-10,9.99980319721918e-13,2.67675090056960e-09,2.48113511052490e-09,-7.60016264027373e-09,-7.96165856434855e-09,-7.14737743857936e-14,6.93129744734572e-08,2.52440910473608e-08,2.23021894911673e-06,-3.63201074206208e-08,-3.62817601857122e-08,-3.28451041294059e-13,1.00000000000000e+00,0.00000000000000e+00,-5.08520177575772e-06
7.35705854306834e-09,3.81748678253406e-08,6.25707146337079e-08,-1.55165244564802e-10,-1.55773542634130e-10,7.09520100414796e-08,3.78959509207597e-08,-1.55772877900873e-10,-1.55674118974371e-10,3.91912643635032e-09,1.58850410484238e-08,7.61800079017566e-08,-2.26437778166656e-08,-2.07460500487569e-13,-2.07447238079516e-13,8.44148137998319e-09,3.09199327079595e-08,3.22149751135085e-08,-1.55777621970380e-10,-1.55335786724075e-10,-1.55169303854333e-10,1.00002372524403e-12,2.67370460412785e-09,2.86814934007297e-09,-6.63621156860421e-09,-6.99747767526181e-09,-6.09015737194266e-14,3.67902904470973e-08,1.25514497014855e-08,2.20044426139268e-06,-1.83516897860343e-08,-1.83890667609548e-08,-1.64131932450355e-13,1.00000000000000e+00,0.00000000000000e+00,6.47488079843911e-05
9.29217886692447e-09,3.49181169449309e-08,5.80965386720879e-08,-1.55450642635971e-10,-1.55139586698216e-10,4.19994481160595e-08,8.24748017591839e-09,-1.55136539915971e-10,-1.55514497534308e-10,3.91325946743170e-09,2.39564335080347e-08,6.65222723042058e-08,-8.27852259675632e-09,-7.83424587957134e-14,-7.83292072064090e-14,3.18371233911863e-08,6.32738621458141e-09,7.46561156054842e-09,-1.55130773226614e-10,-1.55397342270275e-10,-1.55441816145585e-10,9.99984355618983e-13,2.66762149791738e-09,2.47062494379985e-09,-6.29048228993095e-09,-6.65171497737055e-09,-5.89917719161594e-14,1.77314466526750e-08,5.47596680976488e-09,2.14935094253686e-06,-9.68878530226398e-09,-9.65162867578456e-09,-8.86723209435429e-14,1.00000000000000e+00,0.00000000000000e+00,-3.00757657669733e-05
1.00000000000000e-08,2.96735371055315e-08,5.03184499986125e-08,-1.55197476457356e-10,-1.55446063847292e-10,5.15858437525576e-08,1.74236304839442e-08,-1.55446779615339e-10,-1.55456152246129e-10,3.91827916822527e-09,1.67154923067744e-08,6.96155435213599e-08,-6.51819843501852e-09,-6.23749432707036e-14,-6.23616842286261e-14,2.69045818487810e-08,9.43536744402015e-09,1.06106357395409e-08,-1.55453045789299e-10,-1.55419864139955e-10,-1.55204446271785e-10,9.99969955144777e-13,2.66596603029988e-09,2.84536044905945e-09,-5.11988035027904e-09,-5.48089114516699e-09,-4.72656418294159e-14,1.50590833632399e-08,4.26516667840073e-09,2.07056923561467e-06,-6.70430726473785e-09,-6.74136511249386e-09,-6.10569473179219e-14,1.00000000000000e+00,0.00000000000000e+00,4.11792247055551e-05
1.00100000000000e-08,7.93171247989748e-07,2.31708775926393e-06,-1.07904911872724e-10,-1.51253682596101e-10,1.13112533775147e-07,2.33680921866296e-07,-1.51448844003647e-10,-1.54070818585542e-10,4.18511006449043e-09,8.23355428959334e-08,8.77455669485786e-08,-1.89790610528691e-07,-1.75369218119435e-12,-1.75369218607345e-12,9.01912483657246e-07,8.68999651202012e-08,1.76614164880638e-06,-1.51279186936186e-10,-1.55106664057731e-10,-1.07923194182100e-10,1.00796720970545e-12,9.04229580007837e-08,6.47959766608350e-06,-2.75164624908722e-06,-2.50947513061403e-06,-3.34237764035775e-11,1.48034600425440e-08,4.45652736113107e-09,7.43837478546975e-07,-5.96373219325704e-08,-5.95661656225109e-08,-5.42606851712277e-13,1.00000000000000e+00,9.99999999999976e-02,2.05412839943242e-04
1.00300000000000e-08,2.10728367959228e-06,4.69345244211473e-06,-5.74711578173643e-11,-1.47054551436992e-10,1.68276268989522e-07,3.01133411303319e-07,-1.47488469634833e-10,-1.53201134213857e-10,4.54486267370043e-09,1.05434480338620e-07,9.60498502770963e-08,-3.90614122813001e-07,-3.68766016712484e-12,-3.68766076371375e-12,1.60444716606467e-06,8.34901324641626e-07,3.55781070598351e-06,-1.47111342913183e-10,-1.54877677476432e-10,-5.74929408417314e-11,1.02193889402502e-12,1.05862294335609e-05,4.11105633473052e-05,-7.52437110516148e-06,-5.25430952064123e-06,-1.47752253235515e-10,1.44604363215762e-08,4.65508501189313e-09,2.18930121284408e-07,-1.02524570320532e-07,-1.02245150152521e-07,-9.34450351939701e-13,1.00000000000000e+00,2.99999999999993e-01,2.77528778668656e-04
1.00700000000000e-08,2.68310057282520e-06,4.59606294698820e-06,-2.22112647038539e-11,-1.55162214849039e-10,1.45421757760578e-07,4.09160746370797e-07,-1.55725942268166e-10,-1.58571603229731e-10,4.60844618507799e-09,1.74506039427714e-08,1.84463165106478e-08,-1.76780077975006e-08,-1.65451173072772e-13,-1.65451168270435e-13,3.59934428788347e-06,1.83165421809060e-06,1.00963641509538e-06,-1.56009636426319e-10,-1.55629595389311e-10,-2.23353900671022e-11,1.37069061039347e-12,1.00503578772637e-04,1.21117588085372e-04,-1.49099036594671e-05,-2.03484628243935e-06,-5.86536630828875e-10,1.50979448112870e-08,4.01926285252333e-09,2.87225814715573e-07,-1.56083031582024e-07,-1.56384260952557e-07,-1.40059685638354e-12,1.00000000000000e+00,6.99999999999983e-01,-3.28360139356221e-04
1.01000000000000e-08,1.80187957364357e-06,2.99950620070813e-06,-1.61426605398403e-11,-1.56190800954336e-10,9.45860985715311e-08,3.11074802477865e-09,-1.56544127911684e-10,-1.56274629671199e-10,4.36753909143016e-09,3.78126362372053e-08,4.11543760993824e-08,-6.02190649774568e-08,-5.39546814883614e-13,-5.39546819693481e-13,7.71666622508762e-07,1.34795736262524e-06,7.80147336728101e-07,-1.56746218653074e-10,-1.55510676628760e-10,-1.62012344139441e-11,2.88159207855508e-11,5.45405789496080e-05,1.13167831872333e-04,-1.74323429917786e-05,-8.75703358337963e-10,-8.74228604449299e-10,1.49506737531277e-08,4.06834130670087e-09,1.31564193105860e-07,-4.72333813593589e-08,-4.72980637954956e-08,-4.21687847117524e-13,1.00000000000000e+00,9.99999999999992e-01,-5.72238319008489e-05
1.01057154678036e-08,1.27890709654202e-06,1.41114229166635e-06,-1.85299528696527e-11,-1.58802399307034e-10,1.00468942661995e-07,1.75074283126479e-07,-1.59019044750711e-10,-1.56978070388704e-10,4.17496545935726e-09,9.80702018783093e-08,7.91544645429760e-08,-1.78008468920235e-07,-1.60007058351610e-12,-1.60007058351882e-12,1.45482290526372e-06,1.19255020315066e-06,1.84430883434835e-06,-1.59327604795467e-10,-1.55630168334171e-10,-1.85930589374351e-11,8.92183700577517e-11,4.22330693357821e-05,8.82110458929868e-05,-1.63628928502513e-05,-7.38572379669010e-10,-7.38571582237014e-10,1.50439015005699e-08,3.97866792791577e-09,2.36114461269143e-08,-8.02485116148546e-08,-8.04134897102340e-08,-7.22563145208968e-13,1.00000000000000e+00,1.00000000000000e+00,-1.63331160249358e-04
1.01171464034108e-08,2.53955176791168e-07,9.08414965152413e-07,-2.38195827029044e-11,-1.62626385740362e-10,1.36558995848676e-07,3.19956372907435e-07,-1.62610612559004e-10,-1.57720433453337e-10,3.88041971847219e-09,1.35828018617578e-07,1.18542930701271e-07,-3.47970894041504e-07,-3.09431825329465e-12,-3.09431825329193e-12,2.19988200449536e-06,1.41960348454838e-06,3.19095865448084e-06,-1.63085617183000e-10,-1.55869438169444e-10,-2.38885791163150e-11,5.04420080827092e-10,2.23794893871895e-05,4.80814849525326e-05,-1.44151508815218e-05,-5.38980296920885e-10,-5.38980908279677e-10,1.51853457692355e-08,3.84636569057249e-09,8.56182707178016e-08,-1.15678748895155e-07,-1.16036443346511e-07,-1.03838088824015e-12,1.00000000000000e+00,1.00000000000000e+00,-2.70244856942770e-04
1.01400082746251e-08,1.12357961134597e-06,2.55001484212446e-06,-3.52992841000992e-11,-1.64483538370997e-10,1.25855501341666e-07,1.39727000261147e-07,-1.64224418725560e-10,-1.57219093203798e-10,3.61575351883686e-09,5.81251936101202e-08,7.96331640022997e-08,-4.24696932948032e-07,-3.75626384426716e-12,-3.75626445799270e-12,2.27616340981547e-06,2.22616193599991e-06,3.69839365675034e-06,-1.64825689123168e-10,-1.55866727019146e-10,-3.53741928954938e-11,2.17706129441209e-09,5.13346717120419e-06,1.13350311641916e-05,-1.13738564130975e-05,-3.18354028090618e-10,-3.18353619332458e-10,1.52888912549725e-08,3.74343694054287e-09,1.76728836922091e-08,-9.21675105688472e-08,-9.25245201039050e-08,-8.27662392508592e-13,1.00000000000000e+00,1.00000000000000e+00,-1.57050967334815e-04
